,index,local_e,adsorbate_e,slab_e,effective_coord,center_coord,sites,band_gap,formation_eng,density,space_group_no,Miller_index,Sum_atomic_adsorbate,num_adsorbates,mean_atomic_bulk,Eads
1566,1449599,1.5494621789991572,2.55,1.643333333333333,1.0,2.0,2.0,0.0,-0.2127426793750046,10.564123116764051,194.0,192.0,6.0,1.0,62.75,2.6356306999999983
1574,1842859,1.7435595774162698,2.2875,2.02,4.5,4.0,4.0,2.193,-0.8929288191666677,2.588778361360527,107.0,101.0,9.0,4.0,9.333333015441896,0.5576333699999623
1583,1580786,2.320855263672659,2.6133333333333333,2.3366666666666664,0.0,0.0,0.0,1.1700000000000004,-0.6570485404374999,7.156975222391217,62.0,12.0,10.0,3.0,50.0,-0.4075098999999795
1584,532226,1.769216490253558,2.518,1.7999999999999998,6.0,1.0,1.0,0.0,-0.1101033100000006,6.708043031508439,191.0,102.0,17.0,5.0,27.5,-1.1933549400000345
1603,794473,1.9146821511637908,2.8200000000000003,1.9873913043478264,6.0,1.0,1.0,0.0,-0.9986828755701732,9.89253296402256,11.0,111.0,9.0,2.0,42.15789413452149,0.3911001700000724
1624,1843133,2.03756573097674,2.27,2.04,0.0,0.0,0.0,0.0,-0.1848801616666643,7.79256280113331,58.0,212.0,10.0,5.0,43.66666793823242,-2.557188730000007
1636,1056782,1.9974984355438168,2.465,2.0,0.0,0.0,0.0,0.0,-0.0842046275000001,6.705417526165808,59.0,100.0,18.0,6.0,40.5,-1.513441400000005
1641,794680,1.7834874760014776,2.8200000000000003,1.7971428571428572,11.0,1.0,1.0,0.0,-0.1690234858957211,11.291575815017504,194.0,100.0,9.0,2.0,38.25,-0.440945739999961
1668,1188032,1.6908192691471322,2.5975,1.7016666666666669,6.0,1.0,1.0,0.0,-0.1132426415384617,3.2687088784685976,204.0,110.0,16.0,4.0,15.230769157409668,-1.3870035599999824
1691,1057066,2.291409773021158,2.55,2.315333333333333,2.6666666666666665,3.0,3.0,0.0465999999999997,-0.5669411854166663,4.379098371305698,43.0,111.0,6.0,1.0,23.0,0.1417884599999865
1721,1843667,1.7448361009504918,2.316666666666667,1.842857142857143,3.0,1.0,1.0,0.0,-0.6725508368750006,4.683733353555127,2.0,121.0,8.0,3.0,29.75,-1.156161529999963
1749,795208,1.664222621536785,2.2875,1.668,1.0,1.0,1.0,0.0,-0.2300987096428579,5.16602306215944,63.0,112.0,9.0,4.0,21.85714340209961,-1.857058450000068
1751,1319497,1.3985727611282313,2.8200000000000003,1.6341176470588237,2.0,2.0,2.0,0.644,-0.9500309749374992,3.3723452086596684,36.0,210.0,9.0,2.0,28.0,0.445398990000001
1754,926308,1.8100000000000007,2.518,1.81,1.0,1.0,1.0,0.0,0.100168061666667,6.481163493709071,220.0,111.0,17.0,5.0,31.0,-0.2362371499999938
1759,2105977,1.9518431085805537,2.518,2.036,4.0,1.0,1.0,1.7907000000000002,-1.59069392703125,4.298637615886635,19.0,122.0,17.0,5.0,25.0,-0.5624932700000045
1773,664253,1.83630557064957,2.2875,1.8402941176470589,0.0,0.0,0.0,0.0,-0.1060531922413749,17.13446270784569,217.0,210.0,9.0,4.0,64.31034851074219,-1.8925327300000845
1781,1057494,2.300462726642755,2.2875,2.301111111111111,2.0,1.0,1.0,0.0,-0.2079951900000007,12.164739082784791,140.0,210.0,9.0,4.0,70.0,-1.4655343499999844
1792,1581855,1.7364272487167585,2.465,1.74,0.0,0.0,0.0,0.0,-0.1423323087500012,6.793236974348514,223.0,211.0,18.0,6.0,21.5,-2.06464176999998
1799,533296,2.401750438330052,2.6133333333333333,2.4166666666666665,0.0,0.0,0.0,0.0,-0.5609610666071408,5.612007952010777,227.0,110.0,10.0,3.0,26.14285659790039,-0.4157668999999941
1801,1581873,2.0303232597717527,2.316666666666667,2.056666666666666,5.0,2.0,2.0,0.0,-0.7507107774999895,16.826103594812515,140.0,102.0,8.0,3.0,61.75,-1.2032607899999448
1804,664386,2.320355322981271,2.5975,2.331,0.0,0.0,0.0,0.8717999999999995,-0.6700157776041659,7.621354815175237,198.0,111.0,16.0,4.0,37.33333206176758,0.2419566299999758
1821,2237335,2.231803687825217,2.5975,2.2325,0.0,0.0,0.0,0.0,-0.3031103300000026,12.878659603523657,221.0,221.0,16.0,4.0,55.0,-0.3987228999999956
1828,533440,2.084166431095173,2.8200000000000003,2.146,4.0,1.0,1.0,0.0,-1.2695834195601847,5.6084498439800745,87.0,100.0,9.0,2.0,27.33333396911621,1.114314620000016
1831,533452,1.3711388323339324,2.518,1.490212765957447,6.0,1.0,1.0,0.0,-0.9107599013333356,6.745508034545837,148.0,209.0,17.0,5.0,43.20000076293945,-0.6886097699999709
1833,1450965,1.8514826592325369,2.465,2.101176470588235,0.0,0.0,0.0,0.0,-0.7816163894444451,4.84595713092529,2.0,191.0,18.0,6.0,20.44444465637207,-2.0652503200000183
1834,1975255,2.0562478796252126,2.518,2.0675,0.0,0.0,0.0,0.0,-0.4267712968749997,15.14844217712498,225.0,100.0,17.0,5.0,54.0,-0.7774577899999713
1847,1975290,1.8537812389152268,2.6133333333333333,1.8544444444444443,0.0,0.0,0.0,0.0,-0.423785574,8.000560882493867,164.0,210.0,10.0,3.0,29.799999237060547,-0.015802960000002
1870,1451111,1.6251994705827928,2.518,1.63,8.0,1.0,1.0,0.0,-0.4716357154166664,6.318919501192045,123.0,111.0,17.0,5.0,26.5,-1.4343824599999948
1876,271489,2.05512646824574,3.44,2.06,5.0,2.0,2.0,0.0,-0.3345427762500002,10.367016900290514,123.0,111.0,8.0,1.0,42.75,1.0310564599999736
1884,795838,1.8406520583749693,2.8200000000000003,1.87,10.0,1.0,1.0,0.0,-0.4806348408333356,7.998692458225682,221.0,210.0,9.0,2.0,34.0,-0.6810533400000054
1885,1320130,1.7190977134692762,2.8200000000000003,1.79,1.0,2.0,2.0,0.0,-0.290424177126436,4.586516015058828,186.0,101.0,9.0,2.0,37.33333206176758,-0.1256768200000095
1909,1189178,2.1592641526394725,2.465,2.1766666666666667,0.0,0.0,0.0,0.0,-0.2127966363541654,7.121687720968725,156.0,101.0,18.0,6.0,37.66666793823242,-1.581595209999989
1916,2368859,1.6802253099177045,2.2875,1.8066666666666664,3.0,1.0,1.0,0.0,-1.223448895992064,7.891240520021618,187.0,212.0,9.0,4.0,43.66666793823242,-2.3326929799999334
1943,1844694,1.4717336715588176,2.2875,1.6149999999999998,6.0,1.0,1.0,0.0,-1.223448895992064,7.891240520021618,187.0,100.0,9.0,4.0,43.66666793823242,-2.160497989999982
1948,1713641,1.9946694736419843,2.465,2.0707142857142857,0.0,0.0,0.0,0.0,-0.7457303928835964,14.18001322851473,205.0,210.0,18.0,6.0,59.55555725097656,-1.9747295500000064
1951,1058289,1.456047708336715,2.465,1.5314285714285714,0.0,0.0,0.0,0.0,-0.2114430000000001,6.670405417052747,229.0,100.0,18.0,6.0,39.6363639831543,-1.598361240000017
1985,2107086,2.067616915432624,2.518,2.100833333333333,1.0,1.0,1.0,0.1504000000000003,-0.5609965503124995,5.777570959445928,58.0,122.0,17.0,5.0,42.57143020629883,-0.545795720000001
1986,1844943,1.122235494093259,2.518,1.156,0.0,0.0,0.0,0.0,-0.417590735909091,2.9942079761091773,2.0,108.0,17.0,5.0,27.90909004211425,-1.934093460000014
1991,2369252,2.0227401716776527,3.44,2.0963636363636367,3.0,1.0,1.0,0.9331000000000004,-1.6159478783333243,5.59073709680138,194.0,212.0,8.0,1.0,33.5,1.995138520000012
2008,1713941,1.901853660053312,2.465,2.06,0.0,0.0,0.0,0.0,-0.8967297855468761,4.261149152394929,15.0,99.0,18.0,6.0,32.75,-1.318467529999964
2018,1582914,1.8392366477536373,2.2875,1.8533333333333333,6.0,2.0,2.0,0.0,-0.4381168038888887,7.119987307730748,129.0,1.0,9.0,4.0,35.0,-1.80574273000002
2020,2107213,2.0632498636859213,2.6133333333333333,2.115,0.0,0.0,0.0,2.0639,-0.9606418180729164,4.138627446645343,160.0,102.0,10.0,3.0,23.0,-0.0693679600000223
2025,927615,1.5966094758529312,2.5975,1.638,6.0,1.0,1.0,0.0,-1.01684129625,7.317552828285424,62.0,102.0,16.0,4.0,46.0,-1.0733378799999969
2052,1845312,2.036940177661609,2.5975,2.04,0.0,0.0,0.0,0.0,-0.3768064549999981,8.803956198370878,5.0,101.0,16.0,4.0,48.33333206176758,0.2250175799999851
2069,1321110,1.6220791818072615,2.55,1.648,10.2,5.0,5.0,0.0,-0.2883624733333363,12.081836878055878,227.0,210.0,6.0,1.0,42.0,-2.056271530000004
2080,796881,1.309812945095598,2.316666666666667,1.31,7.0,1.0,1.0,0.0,0.013863182499989,10.685371984545894,194.0,211.0,8.0,3.0,59.25,-1.0170570199999815
2092,1190137,1.9951549388358216,2.316666666666667,2.0,4.0,1.0,1.0,0.0,-0.5403598966666673,8.984823794845168,225.0,111.0,8.0,3.0,35.0,-1.0468341000000123
2108,1452341,1.592452711616784,2.5975,1.772857142857143,2.0,1.0,1.0,0.0,-0.8898640451475698,2.682854917730745,107.0,101.0,16.0,4.0,15.75,0.0602278999999725
2109,1190198,1.245414793052258,2.518,1.4166666666666667,0.0,0.0,0.0,2.2703,-0.3285140866906147,4.021317493062353,127.0,111.0,17.0,5.0,24.0,-1.696224529999995
2128,10642,1.1162244693042085,2.27,1.18,0.0,0.0,0.0,0.0,0.0540586437500003,2.7759567990807863,139.0,212.0,10.0,5.0,20.0,-2.620465369999991
2140,1452480,1.800492247548516,2.316666666666667,1.81,5.0,1.0,1.0,0.0,-0.0250362922222251,5.97556550535159,22.0,122.0,8.0,3.0,23.0,-0.6122547000001077
2146,928227,2.166299199225912,2.5975,2.208888888888889,0.0,0.0,0.0,0.4042999999999996,-0.893910055818965,3.671631399434159,15.0,110.0,16.0,4.0,21.571428298950195,-0.0842784000000165
2151,797182,1.7825057908158095,2.518,1.84,5.0,1.0,1.0,0.0,-0.8583679349999986,15.554532026112474,225.0,221.0,17.0,5.0,66.25,-1.9038114100001169
2169,1845855,1.6749963804080554,2.465,1.684,0.0,0.0,0.0,0.0,-0.5186999783333341,8.174219417244446,221.0,221.0,18.0,6.0,32.5,-2.092927550000013
2179,1452721,1.650973252402338,2.518,1.6685714285714286,0.0,0.0,0.0,0.0,-0.4569155418181843,5.796947540708705,72.0,10.0,17.0,5.0,22.363636016845703,-1.314789990000122
2180,928433,1.4759350755180134,2.5975,1.62,0.0,0.0,0.0,0.5752000000000002,-0.8630979730000007,4.006066661089576,62.0,110.0,16.0,4.0,38.79999923706055,-0.0394283400000006
2181,2239154,1.891834952608831,2.316666666666667,1.94,1.0,1.0,1.0,1.9545,-0.7544712764814846,6.338351576031316,9.0,109.0,8.0,3.0,44.66666793823242,-0.6426297300000101
2190,1977028,1.7160560690067508,2.27,1.7525,0.0,0.0,0.0,0.0,-0.6346373975,5.483900487843437,62.0,112.0,10.0,5.0,31.16666603088379,-2.443805880000013
2201,666377,1.8530419882014693,2.465,1.8533333333333333,0.0,0.0,0.0,0.0,-0.3560453987500001,6.629144374870346,193.0,111.0,18.0,6.0,21.5,-1.5620631300000127
2202,1846033,0.8917844935083206,2.2875,0.8933333333333333,2.0,2.0,2.0,0.0,0.0029021212500002,0.9622307422927636,194.0,111.0,9.0,4.0,13.666666984558104,-1.5114179300000004
2226,1583986,2.297591456410572,3.44,2.312307692307692,3.0,1.0,1.0,0.8400999999999996,-0.7220727449999989,6.101166612516952,26.0,212.0,8.0,1.0,41.0,1.419618679999985
2237,666552,1.6521677721473325,2.518,1.694736842105263,6.0,1.0,1.0,0.0,-0.6129251225000019,10.897672236796108,63.0,212.0,17.0,5.0,61.5,-1.960968550000075
2238,535482,1.6378536216171442,2.2875,1.638095238095238,7.0,1.0,1.0,0.0,-0.0519938050833275,7.279343219828235,156.0,211.0,9.0,4.0,27.33333396911621,-2.48613561000002
2239,1846219,1.2603496568440642,2.55,1.48,1.0,1.0,1.0,1.3433000000000002,-1.086044779499998,2.893271352854192,36.0,102.0,6.0,1.0,24.39999961853028,1.2462017100000082
2285,1322178,1.96197950645844,2.2875,1.975,7.0,1.0,1.0,0.0,-0.7424392444444455,6.956159879829844,12.0,109.0,9.0,4.0,48.33333206176758,-1.4348340099999746
2299,1584393,1.429313974384848,2.6133333333333333,1.4821052631578948,0.0,0.0,0.0,0.0,-0.3370098140740734,4.9189611740668,8.0,21.0,10.0,3.0,37.33333206176758,-0.3225217400000133
2302,797977,2.453726035566864,2.5975,2.503809523809524,0.0,0.0,0.0,0.7073999999999998,-0.2611462812500018,4.885790988654615,62.0,212.0,16.0,4.0,40.33333206176758,0.5186448400000359
2310,1322304,1.6673621035212045,2.2875,1.6816666666666666,5.0,1.0,1.0,0.0,-0.377258393125004,6.001749996473595,140.0,102.0,9.0,4.0,29.25,-1.894295169999964
2343,2239995,1.5044207628828266,2.5975,1.5175,6.0,1.0,1.0,0.0,-0.4704107750000001,4.898327057897486,194.0,210.0,16.0,4.0,30.33333396911621,-1.2105364199999826
2357,1453619,1.7902604914273954,2.2875,1.838666666666667,4.0,1.0,1.0,0.0,-1.0575200730000005,10.792535501310732,129.0,212.0,9.0,4.0,44.20000076293945,-2.5555870999999684
2377,1715853,1.7402355808419283,2.8200000000000003,1.767692307692308,0.0,0.0,0.0,0.0,-0.1225355203571493,9.297122853209194,157.0,221.0,9.0,2.0,71.71428680419922,0.1825307000000009
2383,1846939,1.5743650088738492,2.55,1.728,1.0,1.0,1.0,1.9102,-1.136447210671874,3.0440208378136453,62.0,121.0,6.0,1.0,17.83333396911621,2.361001559999977
2393,1453800,1.677168795288258,2.518,1.7033333333333334,0.0,0.0,0.0,0.0,-0.7734388960000018,8.785014578366608,139.0,101.0,17.0,5.0,31.200000762939453,-1.988618200000019
2398,1322752,1.406684024054017,2.6133333333333333,1.52,0.0,0.0,0.0,0.0,-0.4175279016079637,2.7132440946415204,129.0,110.0,10.0,3.0,19.66666603088379,0.016375580000016
2403,1060622,1.584627065280067,2.465,1.7172,0.0,0.0,0.0,2.0356,-1.0740288115625003,2.892264639823747,96.0,211.0,18.0,6.0,18.571428298950195,-1.1367197199999737
2431,1453957,1.2734169022544897,2.518,1.3725,0.0,0.0,0.0,0.0,-0.9215954369285712,4.331178725986248,221.0,221.0,17.0,5.0,42.400001525878906,-2.832328000000018
2436,1191829,1.6170601897103092,2.55,1.624,6.333333333333333,3.0,3.0,0.0,-0.3180981002083314,13.90719439474592,140.0,101.0,6.0,1.0,57.25,-0.0636930800000072
2455,1847298,1.5720308553187603,2.465,1.7,0.0,0.0,0.0,0.0,-0.6513960159999996,8.37845226956125,129.0,101.0,18.0,6.0,44.400001525878906,-2.068201820000013
2461,929815,2.148380122752571,2.8200000000000003,2.23,4.0,1.0,1.0,0.0,-0.6274463505882428,16.738085196386915,64.0,110.0,9.0,2.0,76.11764526367188,0.7681398200000444
2464,536626,1.6736277544916769,2.6133333333333333,1.6775,0.0,0.0,0.0,0.0,-0.2970296745454535,3.718700101264907,14.0,11.0,10.0,3.0,15.545454978942873,-0.6217761199999927
2465,1716276,1.7215523446529266,2.27,1.776923076923077,0.0,0.0,0.0,0.0,-0.4210545937500214,8.63878787111893,47.0,111.0,10.0,5.0,58.875,-1.9220802500000216
2474,2109533,1.3257205052508167,2.518,1.4433333333333334,0.0,0.0,0.0,0.0,-0.5215203818749998,5.12209798167,193.0,210.0,17.0,5.0,43.25,-2.8241273099999944
2479,1847424,1.3,2.2875,1.345,0.0,0.0,0.0,0.0,-0.3355415099999996,4.581056613089902,221.0,210.0,9.0,4.0,34.0,-0.8933560400000076
2482,1454228,2.0764842916650883,2.5975,2.11,0.0,0.0,0.0,0.0,-0.3561565484375014,5.689152942585251,58.0,11.0,16.0,4.0,44.0,0.1785711799999489
2489,798884,0.9300000000000004,2.27,0.93,0.0,0.0,0.0,0.0,0.0,1.0334941644746494,194.0,211.0,10.0,5.0,11.0,-2.8148027000000013
2503,930003,1.6899704139422078,2.6133333333333333,1.73,4.0,1.0,1.0,0.0,-1.3744832795833304,5.613768951912024,194.0,1.0,10.0,3.0,36.5,-0.9240106599999932
2508,536806,1.8828195099037688,2.2,1.979230769230769,4.0,1.0,1.0,0.6557000000000004,-0.122514223630952,2.365134901431856,11.0,119.0,1.0,1.0,16.83333396911621,0.4093817300000637
2518,12590,1.4349832821582975,2.55,1.4575,9.75,4.0,4.0,0.0,-0.1135985250000051,12.656477086056126,139.0,112.0,6.0,1.0,63.66666793823242,-1.7081273599999918
2528,667989,2.431631277779424,2.2875,2.44,6.0,1.0,1.0,1.2042000000000002,-0.965501308541666,4.669644630696905,160.0,111.0,9.0,4.0,24.66666603088379,-0.6415614099998947
2535,668021,1.9387686861064608,2.8200000000000003,1.9475,4.0,1.0,1.0,0.0,-0.3464765662499989,6.483890421398398,160.0,98.0,9.0,2.0,43.75,1.2433500399999955
2549,1454505,1.7945341043001686,2.5975,1.97,2.0,1.0,1.0,0.2427999999999999,-0.452629962270833,5.172745823747068,1.0,10.0,16.0,4.0,23.83333396911621,-0.4764445500000249
2552,2240950,1.6223570076586158,2.27,1.6225,0.0,0.0,0.0,0.0,-0.156632639999998,3.8038661764616606,139.0,110.0,10.0,5.0,15.75,-2.8097289700000374
2571,2241090,1.358476501992979,2.316666666666667,1.47,2.0,1.0,1.0,0.0,-0.1325949556896521,6.091302129865909,216.0,211.0,8.0,3.0,38.0,0.5897417099999984
2575,1585747,1.8703503757681268,2.6133333333333333,1.88,0.0,0.0,0.0,0.0,-0.6045200566666674,10.704685865168718,225.0,210.0,10.0,3.0,58.66666793823242,-0.0021725599999626
2582,930425,1.5846855272651077,2.465,1.647333333333333,0.0,0.0,0.0,0.0,-0.2541335854849142,5.053015362332343,166.0,208.0,18.0,6.0,28.75,-1.751163009999999
2585,2110079,0.9300000000000004,2.518,0.93,0.0,0.0,0.0,0.0,0.0052468000000001,1.0149160982358971,225.0,221.0,17.0,5.0,11.0,-2.4832095400000043
2594,2110108,1.5440612054514504,2.2875,1.545,4.0,1.0,1.0,0.0,-0.1812633291333298,11.812720273650802,193.0,210.0,9.0,4.0,50.5,-2.802105679999954
2600,1716941,1.8041618552668708,2.518,1.825,4.0,1.0,1.0,0.0,-0.6114687772413809,4.66887913096665,216.0,111.0,17.0,5.0,38.5,-0.2405975100000148
2604,1585888,2.1352177645632286,2.55,2.1784,2.6666666666666665,3.0,3.0,0.0,-0.8277124414285707,4.883169724819354,12.0,119.0,6.0,1.0,20.0,0.5070886099999825
2607,1716985,1.8952219836274329,2.518,1.93,0.0,0.0,0.0,0.0,-0.8790974137500029,8.900655993861474,225.0,100.0,17.0,5.0,40.75,-0.7900266199999919
2620,2110265,1.651110363726768,2.518,1.7766666666666668,0.0,0.0,0.0,0.0,0.0002529150000007,9.03658126774107,139.0,101.0,17.0,5.0,37.25,-1.1330678700000192
2639,668588,2.2894013633480537,2.5975,2.295,0.0,0.0,0.0,3.8443,-0.0332893425781257,1.0806901779121074,66.0,1.0,16.0,4.0,4.75,-0.8815115900000023
2664,1455178,1.905255888325765,2.518,1.925,4.0,1.0,1.0,0.0,-0.5762806899999995,10.192877347918426,123.0,100.0,17.0,5.0,38.0,-0.6131896000000268
2676,1455214,1.591679689656646,2.55,1.5978947368421053,7.5,4.0,4.0,0.0,-0.238809076625003,13.49373202948427,193.0,192.0,6.0,1.0,57.25,-1.0061049400000002
2719,1717558,1.4584096690464243,2.5975,1.6275,1.0,1.0,1.0,1.7462,-1.1756605025137157,3.23844153466847,186.0,210.0,16.0,4.0,21.090909957885746,-0.5285001800000373
2743,2110943,1.9000000000000024,2.465,1.9,0.0,0.0,0.0,0.0,0.1803207150000005,4.745739269569768,164.0,210.0,18.0,6.0,29.0,-1.6181036599999743
2745,1717732,2.466737264006136,3.44,2.472,2.0,1.0,1.0,0.1981000000000001,-0.6686127094642903,6.59949392946425,2.0,100.0,8.0,1.0,37.71428680419922,2.388983569999993
2772,2111083,1.680264875140944,2.2875,1.685,4.0,1.0,1.0,0.0,-0.6442166279999995,4.883766094782531,164.0,101.0,9.0,4.0,19.0,-2.1470942299999933
2778,1717893,1.7142928571279763,2.518,2.045,0.0,0.0,0.0,4.9249,-2.0405111466250005,2.147902613241844,71.0,1.0,17.0,5.0,14.800000190734863,0.0688626799999951
2783,538291,2.1999999999999984,2.6133333333333333,2.2,0.0,0.0,0.0,0.0,0.0150050624999984,11.72895427047706,194.0,111.0,10.0,3.0,46.0,-0.1941652800000213
2791,1324757,1.2521770235038123,2.27,1.2957142857142856,0.0,0.0,0.0,0.0,-0.2734916204999994,3.671664974463572,136.0,201.0,10.0,5.0,31.200000762939453,-2.875670560000003
2794,1586913,1.7566334757246826,2.2,1.758571428571429,7.0,1.0,1.0,0.0,-0.269418501428571,7.101412015285514,127.0,1.0,1.0,1.0,28.714284896850582,0.2236637400000063
2795,1193701,2.059611613872867,2.2,2.06,0.0,0.0,0.0,0.5441999999999996,-0.5851367451354271,7.293480171224617,166.0,1.0,1.0,1.0,60.79999923706055,0.1359560400000248
2802,1849087,1.5252223985413962,2.316666666666667,1.532857142857143,7.0,1.0,1.0,0.0,-0.4322689133333336,9.099265103962876,74.0,201.0,8.0,3.0,38.33333206176758,-1.6418910600000345
2808,1324828,1.5896814899907226,2.2875,1.59,2.0,1.0,1.0,0.0,-0.4339102612500003,3.6605792531677617,123.0,101.0,9.0,4.0,16.375,-2.353037110000031
2814,2242356,2.080720550766638,2.465,2.13125,0.0,0.0,0.0,1.4217000000000004,-1.1665663430357145,3.072380860125777,216.0,100.0,18.0,6.0,15.857142448425291,-2.38411960999997
2826,1587052,2.1679457010860146,2.316666666666667,2.17,4.0,1.0,1.0,0.5387000000000004,-0.5664825225000006,8.40167352620913,14.0,211.0,8.0,3.0,43.0,0.4761713699999745
2838,669622,1.8313428705666928,2.27,1.835555555555556,0.0,0.0,0.0,0.0,-0.1264661325000005,7.673141552331159,198.0,211.0,10.0,5.0,25.799999237060547,-2.8027945100000125
2861,800781,2.011987542811673,2.6133333333333333,2.155,0.0,0.0,0.0,0.0,-0.5512218575000034,12.961496817564248,225.0,110.0,10.0,3.0,64.25,-0.0223793499999942
2870,1456222,2.20038103238658,2.27,2.31,0.0,0.0,0.0,0.0,-0.2109715062499972,13.650399077082048,194.0,101.0,10.0,5.0,62.0,-2.831792539999981
2887,2111662,1.748999714122332,2.6133333333333333,1.755,0.0,0.0,0.0,0.0,-0.2424840900000006,5.511280106531164,12.0,219.0,10.0,3.0,21.0,-0.3847588500000256
2896,1063134,1.987592864336848,2.2,2.0342857142857143,1.0,1.0,1.0,1.7881999999999998,-0.6262657378703724,6.639545417216424,14.0,112.0,1.0,1.0,48.66666793823242,0.8134787500000016
2901,2111733,1.820426739726821,2.8200000000000003,1.8254545454545448,5.0,1.0,1.0,0.0,-0.5730698274999995,6.259920079985339,4.0,211.0,9.0,2.0,20.75,0.2749802499999987
2907,1587475,1.922099923304165,2.6133333333333333,1.933333333333333,0.0,0.0,0.0,0.0,-0.5197026214583362,6.779810426423829,115.0,201.0,10.0,3.0,53.5,-0.2118555200000003
2923,932206,2.4697302004004973,2.6133333333333333,2.472857142857143,0.0,0.0,0.0,0.0830000000000001,-0.6212915933333338,6.308631364822356,140.0,210.0,10.0,3.0,38.0,-0.0247809900000106
2930,1456512,1.751077431753853,2.5975,1.78,7.0,1.0,1.0,0.8677999999999999,-0.9258110738888896,7.0329433140940045,216.0,210.0,16.0,4.0,33.33333206176758,-1.84807330000001
2931,1325441,1.6006248779773469,2.6133333333333333,1.66,0.0,0.0,0.0,0.0,-1.4837861583333325,6.150264932946128,225.0,211.0,10.0,3.0,45.5,-0.3748945300000059
2942,801226,1.910000000000003,2.55,1.91,5.5,2.0,2.0,0.0,-0.1048223595833306,9.026327180892585,194.0,100.0,6.0,1.0,29.25,1.18465273999999
2972,1194563,2.200154259155888,2.465,2.2533333333333334,0.0,0.0,0.0,0.0,-1.3302349649999965,3.039372449123209,194.0,100.0,18.0,6.0,24.33333396911621,-2.5297460099999967
2984,1325680,1.8820201911775576,2.518,1.905,0.0,0.0,0.0,0.0,-0.7284091325000013,8.014834031012581,221.0,210.0,17.0,5.0,28.5,-1.5346235299999762
3015,1063692,2.100000000000001,2.27,2.1,0.0,0.0,0.0,0.0,0.0491356783333323,6.352085390179579,26.0,1.0,10.0,5.0,52.0,-2.3414093800000018
3020,670506,2.107154989587561,2.518,2.111764705882353,0.0,0.0,0.0,6.562100000000001,-0.0082174205000001,0.7763914574074853,14.0,208.0,17.0,5.0,3.5999999046325684,1.6437091600000144
3042,1981351,1.2688577540449506,2.5975,1.3050000000000002,2.0,2.0,2.0,0.0,-0.2904218111111121,2.1363609879199057,12.0,211.0,16.0,4.0,16.370370864868164,-0.7848949599999742
3053,539589,1.5203370386170652,2.27,1.54375,8.0,1.0,1.0,0.0,-0.9323465010000008,5.846818394263246,127.0,210.0,10.0,5.0,29.600000381469727,-1.4215031900000668
3062,2112518,2.38048437703911,2.5975,2.3931578947368424,1.0,1.0,1.0,1.0797,-0.6922504507142843,6.930993233498215,62.0,102.0,16.0,4.0,44.57143020629883,-0.1403972000000237
